caldt,close,ret
1-Jul-19,"2,964.33",0.0077
28-Jun-19,"2,941.76",0.0058
27-Jun-19,"2,924.92",0.0038
26-Jun-19,"2,913.78",-0.0012
25-Jun-19,"2,917.38",-0.0095
24-Jun-19,"2,945.35",-0.0017
21-Jun-19,"2,950.46",-0.0013
20-Jun-19,"2,954.18",0.0095
19-Jun-19,"2,926.46",0.003
18-Jun-19,"2,917.75",0.0097
17-Jun-19,"2,889.67",0.0009
14-Jun-19,"2,886.98",-0.0016
13-Jun-19,"2,891.64",0.0041
12-Jun-19,"2,879.84",-0.002
11-Jun-19,"2,885.72",-0.0003
10-Jun-19,"2,886.73",0.0047
7-Jun-19,"2,873.34",0.0105
6-Jun-19,"2,843.49",0.0061
5-Jun-19,"2,826.15",0.0082
4-Jun-19,"2,803.27",0.0214
3-Jun-19,"2,744.45",-0.0028
31-May-19,"2,752.06",-0.0132
30-May-19,"2,788.86",0.0021
29-May-19,"2,783.02",-0.0069
28-May-19,"2,802.39",-0.0084
24-May-19,"2,826.06",0.0014
23-May-19,"2,822.24",-0.0119
22-May-19,"2,856.27",-0.0028
21-May-19,"2,864.36",0.0085
20-May-19,"2,840.23",-0.0067
17-May-19,"2,859.53",-0.0058
16-May-19,"2,876.32",0.0089
15-May-19,"2,850.96",0.0058
14-May-19,"2,834.41",0.008
13-May-19,"2,811.87",-0.0241
10-May-19,"2,881.40",0.0037
9-May-19,"2,870.72",-0.003
8-May-19,"2,879.42",-0.0016
7-May-19,"2,884.05",-0.0165
6-May-19,"2,932.47",-0.0045
3-May-19,"2,945.64",0.0096
2-May-19,"2,917.52",-0.0021
1-May-19,"2,923.73",-0.0075
30-Apr-19,"2,945.83",0.001
29-Apr-19,"2,943.03",0.0011
26-Apr-19,"2,939.88",0.0047
25-Apr-19,"2,926.17",-0.0004
24-Apr-19,"2,927.25",-0.0022
23-Apr-19,"2,933.68",0.0088
22-Apr-19,"2,907.97",0.001
18-Apr-19,"2,905.03",0.0016
17-Apr-19,"2,900.45",-0.0023
16-Apr-19,"2,907.06",0.0005
15-Apr-19,"2,905.58",-0.0006
12-Apr-19,"2,907.41",0.0066
11-Apr-19,"2,888.32",0
10-Apr-19,"2,888.21",0.0035
9-Apr-19,"2,878.20",-0.0061
8-Apr-19,"2,895.77",0.001
5-Apr-19,"2,892.74",0.0046
4-Apr-19,"2,879.39",0.0021
3-Apr-19,"2,873.40",0.0021
2-Apr-19,"2,867.24",0
1-Apr-19,"2,867.19",0.0116
29-Mar-19,"2,834.40",0.0067
28-Mar-19,"2,815.44",0.0036
27-Mar-19,"2,805.37",-0.0046
26-Mar-19,"2,818.46",0.0072
25-Mar-19,"2,798.36",-0.0008
22-Mar-19,"2,800.71",-0.019
21-Mar-19,"2,854.88",0.0109
20-Mar-19,"2,824.23",-0.0029
19-Mar-19,"2,832.57",-0.0001
18-Mar-19,"2,832.94",0.0037
15-Mar-19,"2,822.48",0.005
14-Mar-19,"2,808.48",-0.0009
13-Mar-19,"2,810.92",0.0069
12-Mar-19,"2,791.52",0.003
11-Mar-19,"2,783.30",0.0147
8-Mar-19,"2,743.07",-0.0021
7-Mar-19,"2,748.93",-0.0081
6-Mar-19,"2,771.45",-0.0065
5-Mar-19,"2,789.65",-0.0011
4-Mar-19,"2,792.81",-0.0039
1-Mar-19,"2,803.69",0.0069
28-Feb-19,"2,784.49",-0.0028
27-Feb-19,"2,792.38",-0.0005
26-Feb-19,"2,793.90",-0.0008
25-Feb-19,"2,796.11",0.0012
22-Feb-19,"2,792.67",0.0064
21-Feb-19,"2,774.88",-0.0035
20-Feb-19,"2,784.70",0.0018
19-Feb-19,"2,779.76",0.0015
15-Feb-19,"2,775.60",0.0109
14-Feb-19,"2,745.73",-0.0027
13-Feb-19,"2,753.03",0.003
12-Feb-19,"2,744.73",0.0129
11-Feb-19,"2,709.80",0.0007
8-Feb-19,"2,707.88",0.0007
7-Feb-19,"2,706.05",-0.0094
6-Feb-19,"2,731.61",-0.0022
5-Feb-19,"2,737.70",0.0047
4-Feb-19,"2,724.87",0.0068
1-Feb-19,"2,706.53",0.0009
31-Jan-19,"2,704.10",0.0086
30-Jan-19,"2,681.05",0.0155
29-Jan-19,"2,640.00",-0.0015
28-Jan-19,"2,643.85",-0.0078
25-Jan-19,"2,664.76",0.0085
24-Jan-19,"2,642.33",0.0014
23-Jan-19,"2,638.70",0.0022
22-Jan-19,"2,632.90",-0.0142
18-Jan-19,"2,670.71",0.0132
17-Jan-19,"2,635.96",0.0076
16-Jan-19,"2,616.10",0.0022
15-Jan-19,"2,610.30",0.0107
14-Jan-19,"2,582.61",-0.0053
11-Jan-19,"2,596.26",-0.0001
10-Jan-19,"2,596.64",0.0045
9-Jan-19,"2,584.96",0.0041
8-Jan-19,"2,574.41",0.0097
7-Jan-19,"2,549.69",0.007
4-Jan-19,"2,531.94",0.0343
3-Jan-19,"2,447.89",-0.0248
2-Jan-19,"2,510.03",0.0013
31-Dec-18,"2,506.85",0.0085
28-Dec-18,"2,485.74",-0.0012
27-Dec-18,"2,488.83",0.0086
26-Dec-18,"2,467.70",0.0496
24-Dec-18,"2,351.10",-0.0271
21-Dec-18,"2,416.62",-0.0206
20-Dec-18,"2,467.42",-0.0158
19-Dec-18,"2,506.96",-0.0154
18-Dec-18,"2,546.16",0.0001
17-Dec-18,"2,545.94",-0.0208
14-Dec-18,"2,599.95",-0.0191
13-Dec-18,"2,650.54",-0.0002
12-Dec-18,"2,651.07",0.0054
11-Dec-18,"2,636.78",-0.0004
10-Dec-18,"2,637.72",0.0018
7-Dec-18,"2,633.08",-0.0233
6-Dec-18,"2,695.95",-0.0015
4-Dec-18,"2,700.06",-0.0324
3-Dec-18,"2,790.37",0.0109
30-Nov-18,"2,760.17",0.0082
